product_id,listing_price,sale_price,discount,revenue,price_label
EG7971,79.99,79.99,0.0,10942.63,Expensive
EG7972,79.99,79.99,0.0,11230.6,Expensive
AQ0106,79.99,32.0,0.6,57.6,Expensive
F34813,65.99,65.99,0.0,7008.14,Expensive
EE7379,65.99,65.99,0.0,10096.47,Expensive
EE9631,59.99,59.99,0.0,8098.65,Average
CK9819,24.99,14.99,0.4,431.71,Budget
EH1172,69.99,69.99,0.0,881.87,Expensive
EE9635,65.99,65.99,0.0,4038.59,Expensive
EF9612,169.99,169.99,0.0,7343.57,Elite
EH1851,69.99,69.99,0.0,9952.58,Expensive
EG1713,129.99,129.99,0.0,11231.14,Elite
CM5923,39.99,39.99,0.0,5182.7,Budget
CM5942,39.99,39.99,0.0,2879.28,Budget
CM5932,49.99,49.99,0.0,7378.52,Average
CM5933,49.99,49.99,0.0,1619.68,Average
CM5924,39.99,39.99,0.0,7054.24,Budget
CM5938,55.99,55.99,0.0,9171.16,Average
EG4344,59.99,59.99,0.0,0.0,Average
EG5839,99.99,99.99,0.0,16918.31,Elite
EF8850,99.99,99.99,0.0,899.91,Elite
CL9957,24.99,14.99,0.4,1780.81,Budget
B37704,169.99,118.99,0.3,10709.1,Elite
CL9964,27.99,16.79,0.4,1994.65,Budget
EF0804,109.99,109.99,0.0,15640.58,Elite
EG1144,109.99,109.99,0.0,3563.68,Elite
EG1146,109.99,109.99,0.0,15442.6,Elite
EH1531,99.99,99.99,0.0,5399.46,Elite
EE4316,159.99,159.99,0.0,10079.37,Elite
EG1393,99.99,99.99,0.0,14938.51,Elite
EG0978,149.99,149.99,0.0,6749.55,Elite
EG0959,119.99,119.99,0.0,14254.81,Elite
EE4185,99.99,99.99,0.0,4499.55,Elite
EG0693,179.99,179.99,0.0,13283.26,Elite
EF1043,179.99,179.99,0.0,4211.77,Elite
EH1530,99.99,99.99,0.0,9719.03,Elite
DB3145,69.99,34.99,0.5,251.93,Expensive
CL7378,49.99,24.99,0.5,3508.6,Average
EG1391,99.99,99.99,0.0,17638.24,Elite
FV4284,109.99,109.99,0.0,197.98,Elite
EG0695,179.99,179.99,0.0,12959.28,Elite
EE5403,79.99,47.99,0.4,7774.38,Expensive
F35565,32.99,32.99,0.0,3028.48,Budget
EE4935,119.99,71.99,0.4,1943.73,Elite
F36392,59.99,41.99,0.3,5441.9,Average
EE5597,109.99,65.99,0.4,1306.6,Elite
EG4370,59.99,41.99,0.3,1058.15,Average
EE7888,59.99,41.99,0.3,151.16,Average
DB0156,49.99,29.99,0.4,2591.14,Average
EE7686,59.99,41.99,0.3,4912.83,Average
D96523,79.99,47.99,0.4,7342.47,Expensive
EG3278,45.99,45.99,0.0,413.91,Budget
EF6989,109.99,109.99,0.0,13264.79,Elite
D96524,79.99,47.99,0.4,4923.77,Expensive
F35626,65.99,39.59,0.4,5558.44,Expensive
F35629,65.99,39.59,0.4,1353.98,Expensive
F35619,109.99,65.99,0.4,1662.95,Elite
EF1162,149.99,104.99,0.3,9827.06,Elite
G27244,99.99,59.99,0.4,6910.85,Elite
CP9196,44.99,22.49,0.5,931.09,Budget
CP9028,129.99,64.99,0.5,10294.42,Elite
CP8933,129.99,64.99,0.5,2690.59,Elite
CP9029,129.99,64.99,0.5,2105.68,Elite
BB9345,149.99,74.99,0.5,3644.51,Elite
DB2064,129.99,64.99,0.5,3977.39,Elite
DB2188,45.99,22.99,0.5,3558.85,Budget
DB2125,45.99,22.99,0.5,2689.83,Budget
DB2080,129.99,64.99,0.5,2807.57,Elite
DB2463,59.99,29.99,0.5,5182.27,Average
DB2166,129.99,64.99,0.5,10060.45,Elite
BB9185,139.99,69.99,0.5,3653.48,Elite
BC0552,149.99,74.99,0.5,1619.78,Elite
BC0316,65.99,32.99,0.5,2731.57,Expensive
BB9375,45.99,22.99,0.5,2110.48,Budget
D97992,45.99,22.99,0.5,1944.95,Budget
BB8113,45.99,22.99,0.5,3517.47,Budget
B43665,35.99,21.59,0.4,2992.37,Budget
BB9188,59.99,29.99,0.5,1079.64,Average
EE7042,19.99,19.99,0.0,1511.24,Budget
BB6280,129.99,64.99,0.5,935.86,Elite
CK9455,49.99,24.99,0.5,539.78,Average
CG4019,119.99,59.99,0.5,7774.7,Elite
F35784,149.99,74.99,0.5,11338.49,Elite
BB6291,129.99,64.99,0.5,3275.5,Elite
CQ3176,119.99,59.99,0.5,8530.58,Elite
D97306,99.99,49.99,0.5,4769.05,Elite
D97451,109.99,54.99,0.5,4256.23,Elite
CK9859,49.99,24.99,0.5,314.87,Average
G28832,99.99,59.99,0.4,4643.23,Elite
EF5431,35.99,35.99,0.0,712.6,Budget
F34393,45.99,27.59,0.4,1936.82,Budget
EF4258,79.99,55.99,0.3,8566.47,Expensive
CM5970,27.99,27.99,0.0,4282.47,Budget
AQ0533,89.99,44.99,0.5,3239.28,Expensive
EG4958,79.99,79.99,0.0,13246.34,Expensive
280648,29.99,29.99,0.0,2915.03,Budget
288022,29.99,29.99,0.0,5128.29,Budget
CK9857,49.99,24.99,0.5,629.75,Average
CL9944,27.99,16.79,0.4,90.67,Budget
FW0536,179.99,179.99,0.0,3239.82,Elite
EF0709,129.99,129.99,0.0,13570.96,Elite
BB6351,129.99,64.99,0.5,8422.7,Elite
FU8299,29.99,29.99,0.0,1727.42,Budget
CK9684,49.99,24.99,0.5,1349.46,Average
DB2071,219.99,109.99,0.5,17818.38,Elite
BB9335,229.99,114.99,0.5,7658.33,Elite
F36199,59.99,59.99,0.0,10042.33,Average
FV8788,59.99,59.99,0.0,431.93,Average
EE6255,129.99,77.99,0.4,5053.75,Elite
EE9845,69.99,69.99,0.0,11968.29,Expensive
EF0416,55.99,55.99,0.0,6953.96,Average
EF3830,199.99,199.99,0.0,7199.64,Elite
EG3106,79.99,79.99,0.0,863.89,Expensive
EG3667,79.99,79.99,0.0,13102.36,Expensive
FV3907,129.99,129.99,0.0,20590.42,Elite
CM4815,32.99,32.99,0.0,296.91,Budget
FV4287,109.99,109.99,0.0,1583.86,Elite
FV4291,109.99,109.99,0.0,1187.89,Elite
BY9260,75.99,75.99,0.0,8754.05,Expensive
CM4832,52.99,52.99,0.0,2003.02,Average
AQ8531,69.99,69.99,0.0,7054.99,Expensive
G27706,79.99,79.99,0.0,4895.39,Expensive
CK9655,42.99,21.49,0.5,928.37,Budget
EF4690,79.99,79.99,0.0,7343.08,Expensive
EF4689,79.99,79.99,0.0,13390.33,Expensive
EG4959,79.99,79.99,0.0,1727.78,Expensive
F35611,229.99,137.99,0.4,16889.98,Elite
FV3017,89.99,89.99,0.0,3401.62,Expensive
FV2807,79.99,79.99,0.0,7487.06,Expensive
EG3284,45.99,45.99,0.0,5132.48,Budget
F35383,65.99,39.59,0.4,2137.86,Expensive
F34412,59.99,35.99,0.4,5636.03,Average
EE9663,65.99,39.59,0.4,3990.67,Expensive
CQ2332,59.99,35.99,0.4,6283.85,Average
EE7744,89.99,89.99,0.0,4049.55,Expensive
EE7801,55.99,33.59,0.4,786.01,Average
EF5945,79.99,79.99,0.0,6191.23,Expensive
FV4649,79.99,79.99,0.0,11518.56,Expensive
EF5891,109.99,109.99,0.0,3959.64,Elite
EF5884,75.99,75.99,0.0,10532.21,Expensive
EH0169,99.99,99.99,0.0,7919.21,Elite
EG7964,119.99,119.99,0.0,13606.87,Elite
FV3023,89.99,89.99,0.0,6479.28,Expensive
EH0175,79.99,79.99,0.0,8926.88,Expensive
BB9347,149.99,74.99,0.5,10123.65,Elite
FV2872,79.99,79.99,0.0,12382.45,Expensive
CP8971,89.99,44.99,0.5,1214.73,Expensive
F35341,45.99,27.59,0.4,3178.37,Budget
FX4259,129.99,129.99,0.0,16612.72,Elite
BB9367,65.99,32.99,0.5,3206.63,Expensive
CG6830,45.99,27.59,0.4,2483.1,Budget
BB8090,59.99,29.99,0.5,161.95,Average
EF8368,45.99,27.59,0.4,3526.0,Budget
EE7695,49.99,29.99,0.4,3616.79,Average
EG6208,69.99,69.99,0.0,6551.06,Expensive
EE7678,69.99,41.99,0.4,6273.31,Expensive
EF1357,139.99,83.99,0.4,2267.73,Elite
G27367,99.99,59.99,0.4,5291.12,Elite
EF1240,99.99,59.99,0.4,4643.23,Elite
EF8287,65.99,39.59,0.4,3848.15,Expensive
EF8292,45.99,27.59,0.4,1092.56,Budget
EF2380,149.99,89.99,0.4,15226.31,Elite
CM4816,29.99,23.99,0.2,388.64,Budget
CM4936,47.99,38.39,0.2,691.02,Average
FW5354,129.99,129.99,0.0,2105.84,Elite
FW8153,109.99,109.99,0.0,17620.4,Elite
CM4881,26.99,26.99,0.0,3983.72,Budget
F34408,149.99,89.99,0.4,0.0,Elite
CL7362,32.99,16.49,0.5,118.73,Budget
F35594,65.99,39.59,0.4,4988.34,Expensive
EF9237,79.99,47.99,0.4,3973.57,Expensive
B43739,39.99,19.99,0.5,323.84,Budget
F35316,149.99,89.99,0.4,10690.81,Elite
EE5803,79.99,47.99,0.4,7601.62,Expensive
EG3730,129.99,129.99,0.0,2573.8,Elite
CM6084,14.99,14.99,0.0,161.89,Budget
EF4261,129.99,129.99,0.0,15442.81,Elite
FW2154,129.99,129.99,0.0,8189.37,Elite
CL7640,26.99,18.89,0.3,3264.19,Budget
G26989,149.99,104.99,0.3,2834.73,Elite
EE7720,109.99,65.99,0.4,4038.59,Elite
B37698,199.99,139.99,0.3,14362.97,Elite
CM6072,14.99,14.99,0.0,1753.83,Budget
CK9795,47.99,23.99,0.5,3756.83,Average
FU8940,139.99,139.99,0.0,13103.06,Elite
CL9923,29.99,17.99,0.4,2946.76,Budget
BY4027,59.99,29.99,0.5,593.8,Average
F35621,109.99,65.99,0.4,6414.23,Elite
EE9554,69.99,69.99,0.0,755.89,Expensive
B37697,159.99,111.99,0.3,4434.8,Elite
FV7538,219.99,219.99,0.0,10295.53,Elite
D97436,129.99,64.99,0.5,9007.61,Elite
EE7692,49.99,49.99,0.0,2069.59,Average
EE9664,65.99,46.19,0.3,997.7,Expensive
EE6036,75.99,45.59,0.4,4349.29,Expensive
FV7536,219.99,219.99,0.0,18611.15,Elite
EH0151,89.99,89.99,0.0,12958.56,Expensive
CM5985,27.99,27.99,0.0,3829.03,Budget
CM5951,27.99,27.99,0.0,4080.94,Budget
CM5952,27.99,27.99,0.0,1662.61,Budget
CM5964,27.99,27.99,0.0,3778.65,Budget
EF1343,179.99,125.99,0.3,19730.03,Elite
EF4343,119.99,119.99,0.0,3239.73,Elite
B44142,159.99,64.0,0.6,4953.6,Elite
EE4320,89.99,53.99,0.4,8552.02,Expensive
CL0252,9.99,4.99,0.5,197.6,Budget
EE7904,45.99,45.99,0.0,2152.33,Budget
CM4885,26.99,26.99,0.0,340.07,Budget
BY4061,79.99,32.0,0.6,2880.0,Expensive
G26565,79.99,47.99,0.4,6392.27,Expensive
F36333,55.99,55.99,0.0,5643.79,Average
CL9986,39.99,23.99,0.4,1986.37,Budget
EF8210,65.99,39.59,0.4,4560.77,Expensive
CL9976,47.99,28.79,0.4,3161.14,Average
EE4805,129.99,77.99,0.4,1544.2,Elite
EF1814,49.99,49.99,0.0,8728.25,Average
EG0953,49.99,49.99,0.0,4589.08,Average
CM5915,59.99,59.99,0.0,6154.97,Average
G27504,179.99,125.99,0.3,11112.32,Elite
BD7819,75.99,37.99,0.5,888.97,Expensive
EF4260,129.99,129.99,0.0,11699.1,Elite
EF4001,139.99,139.99,0.0,16378.83,Elite
EF4262,129.99,129.99,0.0,701.95,Elite
EF4028,119.99,119.99,0.0,10799.1,Elite
EG8354,119.99,119.99,0.0,11663.03,Elite
EG8355,119.99,119.99,0.0,17278.56,Elite
CM4551,24.99,17.49,0.3,3085.24,Budget
FV3018,89.99,89.99,0.0,14092.43,Expensive
EE4324,159.99,111.99,0.3,14110.74,Elite
F34469,49.99,49.99,0.0,2699.46,Average
F35381,65.99,65.99,0.0,8908.65,Expensive
B96558,79.99,39.99,0.5,1727.57,Expensive
BA7376,149.99,60.0,0.6,6804.0,Elite
B37435,129.99,52.0,0.6,4586.4,Elite
F36334,55.99,27.99,0.5,2619.86,Average
CL7338,29.99,14.99,0.5,134.91,Budget
CQ1108,79.99,39.99,0.5,5038.74,Expensive
FV4083,79.99,79.99,0.0,8782.9,Expensive
CK1084,59.99,29.99,0.5,2483.17,Average
CQ1129,79.99,39.99,0.5,2375.41,Expensive
CQ1114,79.99,39.99,0.5,1871.53,Expensive
B22729,79.99,39.99,0.5,1007.75,Expensive
F36236,65.99,32.99,0.5,4037.98,Expensive
F36232,65.99,32.99,0.5,5581.91,Expensive
DB3555,75.99,37.99,0.5,1094.11,Expensive
B42259,79.99,39.99,0.5,2375.41,Expensive
B22728,79.99,39.99,0.5,3455.14,Expensive
B27818,79.99,39.99,0.5,1151.71,Expensive
B22721,75.99,37.99,0.5,5128.65,Expensive
B22726,75.99,37.99,0.5,3213.95,Expensive
B22762,59.99,29.99,0.5,701.77,Average
B41486,59.99,29.99,0.5,2645.12,Average
B41686,75.99,37.99,0.5,3008.81,Expensive
B41776,79.99,39.99,0.5,5470.63,Expensive
F36221,79.99,39.99,0.5,2951.26,Expensive
B22790,55.99,27.99,0.5,2065.66,Average
BD7809,119.99,59.99,0.5,5399.1,Elite
EG1212,29.99,29.99,0.0,5074.31,Budget
EG1346,37.99,37.99,0.0,6427.91,Budget
DB1347,55.99,22.4,0.6,80.64,Average
F35595,65.99,39.59,0.4,4774.55,Expensive
B96569,45.99,27.59,0.4,1191.89,Budget
F35593,65.99,39.59,0.4,3278.05,Expensive
EF2099,79.99,47.99,0.4,7774.38,Expensive
G27132,179.99,125.99,0.3,18369.34,Elite
DB3389,119.99,71.99,0.4,5183.28,Elite
EF1649,45.99,45.99,0.0,993.38,Budget
EF1698,45.99,45.99,0.0,4304.66,Budget
EF2208,59.99,59.99,0.0,4319.28,Average
EG0964,59.99,59.99,0.0,0.0,Average
EG7202,65.99,65.99,0.0,9265.0,Expensive
EG7130,59.99,59.99,0.0,7558.74,Average
FU8926,109.99,109.99,0.0,6335.42,Elite
EF1707,45.99,45.99,0.0,2152.33,Budget
G54739,79.99,39.99,0.5,1871.53,Expensive
DA8693,139.99,69.99,0.5,11086.42,Elite
CM0105,9.99,4.99,0.5,781.43,Budget
F34611,37.99,18.99,0.5,2632.01,Budget
EG5933,169.99,169.99,0.0,28762.31,Elite
BB6574,179.99,89.99,0.5,15550.27,Elite
BD7878,139.99,69.99,0.5,8818.74,Elite
CK8040,49.99,24.99,0.5,2384.05,Average
CK8037,49.99,24.99,0.5,2384.05,Average
CK8039,49.99,24.99,0.5,2518.99,Average
EE6254,129.99,77.99,0.4,10528.65,Elite
EE6081,75.99,45.59,0.4,7713.83,Expensive
EE7383,65.99,39.59,0.4,4275.72,Expensive
EE9665,65.99,65.99,0.0,1900.51,Expensive
EE6111,75.99,45.59,0.4,7713.83,Expensive
D97654,179.99,89.99,0.5,6155.32,Elite
EE6112,79.99,47.99,0.4,1986.79,Expensive
CL9854,49.99,24.99,0.5,449.82,Average
EE4284,69.99,41.99,0.4,2947.7,Expensive
EF0609,79.99,47.99,0.4,6219.5,Expensive
CM0060,12.99,7.79,0.4,1205.89,Budget
G26566,79.99,47.99,0.4,1641.26,Expensive
EF0500,129.99,77.99,0.4,6738.34,Elite
F34375,55.99,27.99,0.5,806.11,Average
EG1851,32.99,32.99,0.0,118.76,Budget
BB7236,79.99,39.99,0.5,71.98,Expensive
CP9392,169.99,84.99,0.5,8872.96,Elite
F34573,45.99,22.99,0.5,2565.68,Budget
CL9853,47.99,28.79,0.4,1347.37,Average
EF2378,149.99,89.99,0.4,809.91,Elite
F34390,59.99,59.99,0.0,4427.26,Average
CL9851,47.99,28.79,0.4,3316.61,Average
F36412,59.99,29.99,0.5,3184.94,Average
BB9425,149.99,74.99,0.5,12283.36,Elite
S78048,32.99,16.49,0.5,385.87,Budget
G27463,119.99,59.99,0.5,431.93,Elite
B44869,37.99,37.99,0.0,6017.62,Budget
CM0002,65.99,39.59,0.4,3776.89,Expensive
EH1837,99.99,99.99,0.0,10078.99,Elite
EF2392,119.99,119.99,0.0,11231.06,Elite
EH0433,99.99,99.99,0.0,15658.43,Elite
EE4393,179.99,179.99,0.0,9071.5,Elite
EE9642,65.99,65.99,0.0,4751.28,Expensive
EG0692,179.99,179.99,0.0,28510.42,Elite
F34376,55.99,27.99,0.5,4383.23,Average
DA9997,37.99,22.79,0.4,3117.67,Budget
G28527,45.99,45.99,0.0,3559.63,Budget
CQ0443,169.99,84.99,0.5,3365.6,Elite
EE9555,59.99,59.99,0.0,539.91,Average
EE9027,219.99,131.99,0.4,19244.14,Elite
G28523,45.99,45.99,0.0,7781.51,Budget
DB3390,119.99,71.99,0.4,4276.21,Elite
BB9440,45.99,22.99,0.5,703.49,Budget
D97959,45.99,22.99,0.5,2441.54,Budget
D97609,39.99,23.99,0.4,777.28,Budget
BB9187,59.99,29.99,0.5,4318.56,Average
AQ0407,109.99,54.99,0.5,7324.67,Elite
FW5366,109.99,109.99,0.0,7523.32,Elite
CJ8979,27.99,13.99,0.5,1309.46,Budget
B42099,55.99,27.99,0.5,403.06,Average
CM0042,14.99,8.99,0.4,776.74,Budget
EE6814,49.99,29.99,0.4,377.87,Average
BD7927,299.99,299.99,0.0,19979.33,Elite
FU8296,29.99,29.99,0.0,4750.42,Budget
EE9576,69.99,69.99,0.0,10456.51,Expensive
CM5914,59.99,59.99,0.0,5723.05,Average
EF0893,179.99,179.99,0.0,30454.31,Elite
EG0979,149.99,149.99,0.0,18088.79,Elite
CK9797,47.99,23.99,0.5,2979.56,Average
B37706,169.99,118.99,0.3,3426.91,Elite
CG6237,99.99,59.99,0.4,6262.96,Elite
AW4591,37.99,18.99,0.5,3384.02,Budget
DB3364,99.99,59.99,0.4,3131.48,Elite
F35234,159.99,111.99,0.3,3830.06,Elite
B37703,169.99,118.99,0.3,17991.29,Elite
D97441,109.99,54.99,0.5,3563.35,Elite
CM6023,42.99,34.39,0.2,2723.69,Budget
CM6022,42.99,34.39,0.2,1114.24,Budget
EH0166,49.99,49.99,0.0,2609.48,Average
EG0429,179.99,179.99,0.0,12635.3,Elite
FU8298,29.99,29.99,0.0,2591.14,Budget
FV0033,179.99,179.99,0.0,6155.66,Elite
CL9987,39.99,23.99,0.4,906.82,Budget
FU8297,29.99,29.99,0.0,3994.67,Budget
EF0573,69.99,41.99,0.4,2569.79,Expensive
EG0755,189.99,189.99,0.0,19834.96,Elite
FW1970,179.99,179.99,0.0,323.98,Elite
BD7865,299.99,299.99,0.0,28619.05,Elite
EG2211,149.99,149.99,0.0,8369.44,Elite
D69234,55.99,27.99,0.5,1561.84,Average
EG2216,129.99,129.99,0.0,9593.26,Elite
EG2007,59.99,59.99,0.0,3995.33,Average
CM6029,39.99,39.99,0.0,2087.48,Budget
EF2479,89.99,89.99,0.0,10366.85,Expensive
EE9658,89.99,53.99,0.4,5636.56,Expensive
CM6028,39.99,39.99,0.0,3239.19,Budget
EE7669,109.99,65.99,0.4,8195.96,Elite
CM6027,39.99,39.99,0.0,1079.73,Budget
EG2009,59.99,59.99,0.0,7342.78,Average
CM6007,39.99,39.99,0.0,359.91,Budget
CL9855,49.99,24.99,0.5,674.73,Average
EF3504,119.99,119.99,0.0,4751.6,Elite
EF0606,79.99,47.99,0.4,691.06,Expensive
M20324,59.99,59.99,0.0,4319.28,Average
EG2659,55.99,55.99,0.0,7861.0,Average
FW3136,169.99,169.99,0.0,14381.15,Elite
EH1106,39.99,39.99,0.0,6046.49,Budget
EH1943,79.99,79.99,0.0,7199.1,Expensive
EG0773,179.99,179.99,0.0,1943.89,Elite
EG2799,69.99,69.99,0.0,12346.24,Expensive
EF9919,99.99,99.99,0.0,14578.54,Elite
EE4599,79.99,79.99,0.0,5615.3,Expensive
EF9866,129.99,129.99,0.0,16612.72,Elite
EF9908,99.99,99.99,0.0,11158.88,Elite
CM6031,49.99,49.99,0.0,8008.4,Average
CM6012,47.99,47.99,0.0,3023.37,Average
EF9926,149.99,149.99,0.0,5669.62,Elite
CM6013,47.99,47.99,0.0,604.67,Average
D96931,149.99,74.99,0.5,7828.96,Elite
BB3218,99.99,40.0,0.6,6624.0,Elite
EH1875,55.99,55.99,0.0,5543.01,Average
CM6032,49.99,49.99,0.0,7918.42,Average
EG0691,179.99,179.99,0.0,8423.53,Elite
G28220,119.99,71.99,0.4,5442.44,Elite
FW0525,199.99,199.99,0.0,17279.14,Elite
G26934,129.99,77.99,0.4,9545.98,Elite
EF3509,99.99,99.99,0.0,7739.23,Elite
EF3503,109.99,109.99,0.0,9305.15,Elite
EF3505,69.99,69.99,0.0,3779.46,Expensive
CM6008,39.99,39.99,0.0,6262.43,Budget
BC0980,79.99,79.99,0.0,863.89,Expensive
EF9924,149.99,149.99,0.0,24028.4,Elite
CJ1646-600,0.0,74.95,0.0,0.0,Budget
CT4328-101,0.0,74.95,0.0,0.0,Budget
CI3482-200,0.0,99.95,0.0,0.0,Budget
CD0479-200,0.0,99.95,0.0,0.0,Budget
CZ6156-101,0.0,99.95,0.0,0.0,Budget
CJ6314-146,0.0,99.95,0.0,0.0,Budget
CI0808-100,0.0,59.95,0.0,0.0,Budget
CJ0861-017,0.0,99.95,0.0,179.91,Budget
AT8242-009,0.0,159.95,0.0,4030.74,Budget
CK2595-500,0.0,149.95,0.0,539.82,Budget
CD0490-104,0.0,99.95,0.0,1619.19,Budget
315115-112,0.0,74.95,0.0,9038.97,Budget
AV5186-101,0.0,104.95,0.0,0.0,Budget
CJ0860-668,0.0,79.95,0.0,0.0,Budget
AJ6910-009,0.0,169.95,0.0,14683.68,Budget
BQ7043-668,0.0,99.95,0.0,6116.94,Budget
CK2608-100,0.0,149.95,0.0,0.0,Budget
921733-104,0.0,169.95,0.0,4894.56,Budget
CJ1379-001,0.0,79.95,0.0,0.0,Budget
CT1726-100,0.0,54.95,0.0,0.0,Budget
CT4525-001,0.0,159.95,0.0,0.0,Budget
923112-001,79.95,55.97,0.0,604.48,Expensive
BQ3381-600,0.0,149.95,0.0,539.82,Budget
AO2982-076,0.0,109.95,0.0,4354.02,Budget
CJ0277-002,0.0,119.95,0.0,0.0,Budget
CT1030-100,0.0,99.95,0.0,0.0,Budget
CK9671-001,0.0,189.95,0.0,341.91,Budget
BQ4632-602,0.0,24.95,0.0,179.64,Budget
CJ0280-001,0.0,119.95,0.0,0.0,Budget
AR6374-402,0.0,19.95,0.0,179.55,Budget
CU5646-001,0.0,169.95,0.0,305.91,Budget
AR4543-013,0.0,59.95,0.0,755.37,Budget
CI3707-100,159.95,119.97,0.0,0.0,Elite
CQ9500-100,0.0,139.95,0.0,0.0,Budget
CJ1642-002,0.0,89.95,0.0,0.0,Budget
CD0888-002,0.0,75.95,0.0,410.13,Budget
CI3868-001,0.0,159.95,0.0,0.0,Budget
CJ0636-100,0.0,89.95,0.0,161.91,Budget
852542-087,0.0,99.95,0.0,2338.83,Budget
CK2351-601,0.0,79.95,0.0,1007.37,Budget
BV0657-400,0.0,64.95,0.0,350.73,Budget
AT8000-104,0.0,54.95,0.0,0.0,Budget
554724-066,0.0,99.95,0.0,10974.51,Budget
CJ0619-100,0.0,129.95,0.0,0.0,Budget
CJ0592-001,0.0,169.95,0.0,0.0,Budget
CT3867-001,0.0,119.95,0.0,0.0,Budget
CJ0267-001,0.0,109.95,0.0,0.0,Budget
AT7998-104,0.0,54.95,0.0,0.0,Budget
AT7898-104,0.0,229.95,0.0,0.0,Budget
CD5086-500,0.0,89.95,0.0,0.0,Budget
CJ0625-700,0.0,159.95,0.0,0.0,Budget
CT4352-104,0.0,99.95,0.0,0.0,Budget
CD3002-103,0.0,109.95,0.0,395.82,Budget
CD3460-010,0.0,99.95,0.0,5577.21,Budget
CD3395-006,0.0,119.95,0.0,431.82,Budget
CQ6569-001,159.95,111.97,0.0,0.0,Elite
AT7997-606,0.0,49.95,0.0,0.0,Budget
CI3708-700,0.0,149.95,0.0,269.91,Budget
CT1104-700,0.0,109.95,0.0,0.0,Budget
CD5007-102,0.0,139.95,0.0,503.82,Budget
AT7995-104,0.0,79.95,0.0,0.0,Budget
BV9977-101,0.0,119.95,0.0,0.0,Budget
CD0200-003,0.0,69.95,0.0,125.91,Budget
BQ3177-100,0.0,169.95,0.0,14377.77,Budget
DA4155-400,0.0,169.95,0.0,0.0,Budget
CJ0773-010,0.0,79.95,0.0,0.0,Budget
CQ0912-100,0.0,119.95,0.0,431.82,Budget
CT1099-093,0.0,249.95,0.0,0.0,Budget
CI1718-001,139.95,83.97,0.0,302.29,Elite
CD0490-101,0.0,99.95,0.0,1619.19,Budget
AT7980-606,0.0,59.95,0.0,0.0,Budget
BQ3202-011,0.0,79.95,0.0,1151.28,Budget
CD0113-400,0.0,149.95,0.0,269.91,Budget
CQ2344-100,0.0,119.95,0.0,0.0,Budget
AO4971-700,129.95,77.97,0.0,4631.42,Elite
AV2605-101,99.95,59.97,0.0,2914.54,Elite
AA1625-009,0.0,87.95,0.0,1424.79,Budget
AO7351-104,0.0,79.95,0.0,431.73,Budget
AJ9515-001,0.0,69.95,0.0,0.0,Budget
AO2434-101,0.0,149.95,0.0,0.0,Budget
CJ0861-010,0.0,99.95,0.0,179.91,Budget
AT1198-401,0.0,79.95,0.0,0.0,Budget
AT7996-606,0.0,74.95,0.0,0.0,Budget
CK2772-101,0.0,109.95,0.0,0.0,Budget
AQ7477-009,0.0,99.95,0.0,1979.01,Budget
AQ5707-001,109.95,76.97,0.0,1385.46,Elite
BV4584-001,169.95,135.97,0.0,489.49,Elite
CD6721-808,0.0,229.95,0.0,0.0,Budget
AO0566-606,0.0,74.95,0.0,674.55,Budget
AT5410-003,99.95,69.97,0.0,251.89,Elite
BV6348-300,0.0,159.95,0.0,5758.2,Budget
CI3703-401,119.95,95.97,0.0,0.0,Elite
AT7946-414,0.0,84.95,0.0,305.82,Budget
BQ5401-001,159.95,111.97,0.0,2418.55,Elite
BV7725-500,79.95,47.97,0.0,259.04,Expensive
CU7623-002,0.0,169.95,0.0,611.82,Budget
CK5669-400,159.95,111.97,0.0,0.0,Elite
704939-103,0.0,69.95,0.0,1007.28,Budget
CD5050-400,0.0,169.95,0.0,1529.55,Budget
CK5836-100,109.95,87.97,0.0,158.35,Elite
CI1396-600,0.0,79.95,0.0,143.91,Budget
CD0916-001,0.0,119.95,0.0,215.91,Budget
BV1507-001,109.95,65.97,0.0,593.73,Elite
BQ6623-070,159.95,127.97,0.0,4146.23,Elite
CD4156-606,0.0,84.95,0.0,0.0,Budget
CI3831-200,109.95,65.97,0.0,118.75,Elite
AO1741-003,119.95,83.97,0.0,453.44,Elite
AH8050-100,0.0,139.95,0.0,20404.71,Budget
CD4159-606,0.0,59.95,0.0,0.0,Budget
CK4363-100,0.0,75.95,0.0,820.26,Budget
CN8490-100,0.0,99.95,0.0,539.73,Budget
CI9921-001,0.0,79.95,0.0,0.0,Budget
AO3269-717,84.95,59.47,0.0,321.14,Expensive
CI9367-301,0.0,79.95,0.0,287.82,Budget
AT7960-104,0.0,79.95,0.0,0.0,Budget
AT8179-100,159.95,95.97,0.0,1209.22,Elite
AV3866-001,0.0,169.95,0.0,305.91,Budget
AH1015-010,99.95,69.97,0.0,3148.65,Elite
AT5293-004,0.0,209.95,0.0,2645.37,Budget
AT7949-606,0.0,59.95,0.0,0.0,Budget
AT6395-002,149.95,104.97,0.0,1133.68,Elite
CK6357-005,0.0,69.95,0.0,1510.92,Budget
AV5555-001,109.95,87.97,0.0,1425.11,Elite
310805-137,0.0,159.95,0.0,64203.93,Budget
130690-017,0.0,159.95,0.0,6909.84,Budget
CT1264-101,0.0,129.95,0.0,233.91,Budget
CK5668-600,119.95,83.97,0.0,0.0,Elite
BQ5427-401,0.0,89.95,0.0,0.0,Budget
